7.5134096,151.69237,183.8898	77.45595	28.557606,192.33026,218.54053	86.84491	52.841335,133.63315,144.69934	46.27713
2.6277826,49.50634,179.28769	79.60812	31.50877,42.641304,29.145428	34.838272	117.70005,224.18124,243.9631	61.988422
86.64591,77.12375,29.677309	40.52298	150.11038,162.44597,149.16339	13.125517	223.96745,225.97305,211.11714	12.884528
44.388103,37.814156,35.909145	24.156683	120.586006,119.47551,110.52687	22.558664	225.98065,234.40346,239.78928	20.690876
57.544334,57.840908,58.97951	27.246752	141.44943,139.39311,136.01309	26.49163	241.3818,240.74013,239.7379	21.734997
71.77957,53.381653,41.0524	28.015488	144.90596,131.22447,141.5971	17.066774	205.33728,192.04224,180.04347	23.805538
50.227158,43.32406,29.219446	18.267756	85.182,82.03131,75.26754	22.403727	218.78009,228.40187,237.80504	18.057829
37.30165,42.04924,49.04711	22.05171	87.949455,93.35498,104.38556	24.092709	222.85132,228.34984,228.39676	25.924074
17.699574,17.019499,18.184008	7.84186	62.339565,51.23587,53.708054	20.939722	251.4948,249.22685,237.1154	22.846842
52.29623,54.292984,62.26245	21.378445	76.38925,96.59994,126.58274	25.718573	173.42615,200.8408,222.76894	24.731691
9.432597,11.610266,9.98607	14.001453	69.34616,79.56434,72.83368	26.669447	139.87506,153.37114,166.02835	39.58344
52.389027,48.05718,44.914078	23.765923	123.44526,110.856865,103.165184	28.258318	230.67978,229.53705,225.89948	20.188744
103.743454,94.52557,83.66812	22.859398	147.28352,150.68246,156.37903	13.938909	185.70825,186.99731,191.9048	10.526944
73.3645,88.76433,131.55475	35.455647	138.34921,148.67224,175.1797	25.626894	218.11081,216.67276,218.03822	14.850287
32.459686,25.389143,12.045693	16.35187	94.750755,77.00397,37.141373	33.13145	196.04573,168.02505,100.808334	57.756493
24.049772,33.277252,50.0	17.592234	88.350494,108.30592,138.95555	28.101784	152.26402,167.2083,190.29988	24.946112
19.482973,19.058561,10.146086	17.960716	75.33686,87.224266,107.61432	28.403803	185.8318,202.8692,228.03369	28.75947
38.202347,36.416916,27.34481	19.21846	107.98642,99.79244,63.66073	29.486765	185.89294,176.01602,114.433	46.11609
20.122463,22.700867,14.861517	15.197638	74.37934,77.38975,66.935646	24.215328	108.90393,144.94182,188.58081	57.836246
36.238,48.14806,42.34338	11.045397	72.36487,67.31666,58.63595	12.994722	103.56962,93.01294,82.584785	20.007965
36.685467,87.37819,117.156746	43.21404	94.20436,143.72067,169.46085	37.729233	179.00873,200.71925,217.98587	25.62472
40.341713,45.264652,54.74216	30.582335	122.58263,152.23305,183.21382	35.446346	202.95886,213.97975,224.37677	21.15773
43.495922,43.495922,43.495922	28.93281	140.99219,140.99219,140.99219	19.809286	222.5014,222.5014,222.5014	21.865852
25.930754,98.663155,114.20287	45.842907	122.66481,117.09858,129.22026	24.923164	218.45164,159.01656,168.02553	37.343388
89.299675,81.33097,66.932495	27.829723	178.31573,151.18217,107.80932	36.740032	214.58223,211.3784,184.05025	28.96048
14.286646,27.716614,26.129774	13.134161	53.9858,65.35411,65.14571	15.458265	112.33714,120.91057,122.97438	25.736277
70.01299,60.45859,40.646965	26.089136	158.98857,164.88304,158.03629	23.155172	229.45856,231.9798,229.64189	17.079243
45.048523,51.724693,56.979248	35.803192	165.78435,167.51828,170.93108	29.824074	227.76448,230.58841,234.73293	20.308386
60.416836,59.797085,49.847237	35.850784	159.34116,152.5457,153.14388	20.761473	215.47948,210.2368,202.76544	23.583227
159.9413,142.50827,118.70094	23.07185	182.8646,170.47899,146.8642	17.059671	218.83347,204.83487,180.27792	13.996398
32.95461,54.354397,67.92239	23.71243	91.08763,138.84866,168.74182	37.832005	148.09299,199.23895,232.34627	38.18839
47.600437,47.70007,47.564392	26.693193	140.81398,140.81398,140.81398	28.28878	247.37648,247.37648,247.37648	16.210836
57.393436,59.211933,67.3666	20.385977	111.9296,122.68111,149.89714	30.924536	209.29962,210.25229,212.54366	26.586779
4.4759073,2.9113622,2.4751422	6.7238173	45.158634,38.26116,35.067905	21.889816	185.49542,179.14343,172.45714	55.834896
72.52899,85.945595,102.550835	41.512836	181.68158,186.02736,191.93448	13.539492	220.76616,221.61278,221.44167	11.362641
41.403465,52.797287,60.10527	32.357006	122.26865,138.39064,155.40527	34.295235	205.11687,231.0465,246.34285	23.978113
24.573553,32.465347,38.90438	22.111713	99.36917,109.81807,116.06772	25.646507	192.69688,196.10739,195.00461	23.503187
69.24406,81.698685,97.427185	36.530106	141.03133,156.3975,181.67923	27.697018	192.45422,201.07126,214.70142	22.924643
40.049503,37.889103,21.656586	20.621239	102.650185,106.52559,58.146725	31.525646	178.41219,176.34517,119.54723	43.052105
40.163544,39.805965,30.984144	26.701073	140.59204,133.60068,128.49745	27.975113	240.24501,241.27469,239.66255	22.014801
43.96855,56.29804,65.88935	25.582516	63.009438,95.01595,125.2892	32.152477	132.94365,163.42227,191.86781	28.007267
40.830887,40.24882,37.54798	18.729288	82.85919,96.77631,116.03896	22.46504	210.5991,218.94063,222.10068	12.025488
43.46973,84.10284,142.84123	44.13573	75.97082,122.31438,176.28632	42.962822	148.72858,178.58867,213.04831	29.392843
34.91735,30.761805,27.322552	21.2288	105.29193,99.91085,93.29994	28.67032	242.91924,242.56688,240.87122	23.963392
52.35755,31.59281,23.448856	31.307339	144.75972,114.63728,93.96643	39.79778	224.32127,214.75969,213.11751	28.034937
62.235306,55.433666,48.81828	19.047348	122.181206,112.343315,99.00633	21.03225	204.85585,204.54228,200.61891	16.271706
62.814262,53.14889,45.382626	22.376516	134.81525,117.75693,99.76556	26.94819	204.85754,207.43346,213.2872	22.018246
30.789997,30.904303,35.512646	12.753432	66.66879,70.410484,76.87652	19.199821	204.71783,197.00423,183.18112	37.186855
123.55094,107.95778,95.11484	43.7435	188.10608,177.92812,165.15936	15.900686	216.17294,206.20593,198.58896	12.660259
62.68342,53.83113,41.40049	30.161274	161.85547,131.46695,96.94861	39.522945	210.7085,211.22969,195.1184	21.540216
51.379524,53.276405,49.51486	27.50452	93.39636,121.24314,157.41153	35.581165	176.00595,183.68124,190.43387	25.402231
35.083298,32.902992,30.89447	23.010977	105.86183,103.63602,104.805214	27.632332	232.73277,236.79643,244.93034	24.554012
58.499084,59.119392,49.739674	18.183949	120.564354,122.999596,110.1619	17.600075	129.52725,88.337944,61.22589	31.355837
100.740234,103.695915,67.56197	27.186934	155.7547,146.30164,96.84	32.653973	177.64993,206.84155,235.51265	33.526764
50.483173,46.695198,44.26043	29.508265	140.65784,139.88812,140.48141	23.007175	245.31848,245.24239,245.12645	14.630386
36.45565,61.368294,84.54291	33.66414	42.917793,111.314865,166.09084	53.745747	214.94148,197.64253,148.63818	58.431446
20.170525,28.76276,35.530697	24.329762	93.79918,97.6145,103.051994	24.611837	195.7195,200.39981,193.07692	42.114582
204.25824,186.7157,190.85587	11.24279	204.49434,198.65782,200.84445	5.166997	220.60544,173.37228,169.63574	22.750317
49.247387,45.494427,38.50514	27.764467	144.93204,144.21883,131.81422	31.38332	243.73012,246.2317,246.03587	15.489733
23.154514,23.154514,23.154514	22.69268	122.68708,122.68708,122.68708	20.994194	184.52231,184.52231,184.52231	23.121914
28.736883,34.827667,45.623894	22.683653	85.91969,105.638885,132.37598	28.107822	165.7621,170.52014,178.76129	25.080126
26.78038,66.62781,63.372055	28.744556	98.90143,128.3961,97.09255	28.137205	183.56564,208.70718,192.16463	28.048183
55.452515,41.637833,28.101727	23.722345	118.47281,106.143524,88.47371	39.277187	228.60777,239.22386,245.14499	19.640636
70.47454,68.892944,76.19877	25.1746	153.1911,143.00742,141.46535	24.871454	211.58098,217.29692,224.434	26.437271
42.31534,45.50225,47.687115	24.454578	118.346725,142.57895,159.10239	27.318562	181.44461,205.431,222.05357	20.620329
215.20721,149.7237,28.76094	80.88537	235.47821,189.00235,84.82551	64.3296	246.14792,211.94502,118.17231	55.068558
73.20495,79.6485,86.939926	24.033327	108.09536,118.049644,133.31221	14.2235985	173.25545,177.09557,188.88882	16.012281
2.2832453,82.983315,168.76212	71.24395	13.219263,149.06139,213.89186	86.95565	147.31122,231.48512,243.95317	51.34267
74.42668,78.22346,80.88861	25.44484	140.01273,147.74318,156.49698	14.524474	170.5886,181.14532,192.3996	15.539205
96.09973,84.101006,66.20917	23.852186	158.91458,132.68895,109.44501	28.533743	229.34166,212.31091,170.74445	31.484978
53.630726,31.060545,25.979637	23.086922	112.67292,76.795555,64.41446	26.228489	161.72868,126.0062,113.41593	37.563606
32.598835,32.598835,32.598835	24.582903	124.92405,124.92405,124.92405	26.090164	235.90297,235.90297,235.90297	21.67402
23.915838,37.368225,39.04761	18.802368	80.01813,89.95061,62.77943	24.053902	141.09064,140.81494,86.89591	43.24214
35.263477,44.11993,59.55396	31.16411	119.17884,155.60667,199.57976	42.866127	205.24443,234.19185,249.77916	27.365551
56.065254,46.1987,36.481213	33.86276	154.71254,153.32784,149.15063	27.754309	222.35211,221.42555,220.84044	22.965513
20.643904,11.61814,22.023273	17.935465	111.072014,86.18003,78.13905	33.7309	212.8994,193.73602,147.75299	42.913933
39.63288,45.21912,41.439613	26.875282	82.057304,137.66138,204.88432	51.11534	104.712,159.1345,221.87231	48.373833
11.077435,3.8774848,2.3892539	8.691179	63.417946,37.785,9.622925	27.663803	137.91103,99.05451,36.289173	57.025646
59.31334,58.019913,64.422295	25.422792	143.94806,144.0827,142.3638	22.510668	242.88277,243.09439,243.67943	14.481633
46.77266,67.186104,47.982933	20.834312	104.9202,125.276436,94.9458	27.084595	207.43425,216.88962,220.69156	35.03856
96.49411,96.519615,41.265697	34.60717	101.97426,108.70627,112.95116	25.373474	197.80411,231.74959,251.23068	27.881939
21.159555,70.981316,121.96607	43.02779	53.75609,100.59868,149.7138	40.68858	98.34384,136.19829,176.30609	38.802593
62.516434,53.154114,33.594906	27.526064	182.00116,169.78964,143.19002	24.78822	238.17358,223.274,194.76552	25.507053
34.985443,34.118713,27.942833	23.32465	61.71272,108.11108,147.04013	40.954792	213.29224,180.98053,130.2902	52.727016
32.047485,23.010622,11.740421	25.30183	129.36804,115.73405,97.14159	39.749817	232.85632,230.20245,231.1612	29.612188
39.77859,35.394604,43.913044	25.510862	103.177475,92.35433,100.405975	28.235395	229.18253,225.04355,229.37509	30.649569
47.91774,46.841515,45.45352	22.61335	155.51564,157.21088,155.10632	18.04857	213.20201,214.03925,210.88814	14.715199
83.62055,149.57959,136.08617	51.991333	235.72903,235.72673,235.72803	7.254645	239.09831,240.45953,240.36986	0.8095865
26.505573,21.495092,18.18699	15.466044	76.1197,64.33581,57.849815	23.302816	176.02428,169.50923,167.99306	33.253242
33.703312,38.828857,44.270454	19.903624	118.423065,122.65293,120.08712	24.641394	182.21768,189.86981,194.71533	19.373142
22.350737,33.566784,9.237763	26.085527	101.75795,128.21075,128.73973	28.7242	189.77719,203.66342,206.04399	25.794458
52.254227,72.4602,84.42902	24.279093	161.18167,152.6983,134.94028	20.702509	203.23624,197.1154,186.66188	17.326054
52.894505,56.015,60.877045	21.081835	140.78966,150.05965,159.9179	22.956896	203.48935,210.3349,223.288	14.24788
13.375566,6.9075384,8.299069	14.410393	77.92575,71.06371,71.61104	40.669884	204.974,188.27211,146.0599	65.45077
75.49897,118.65084,113.67926	26.61782	150.71292,119.2159,99.7449	27.510948	174.3305,164.3418,165.81369	21.126438
22.520864,15.563288,4.102994	12.759733	70.35487,51.93258,14.455815	27.84584	128.67136,94.14281,24.734806	49.499863
47.65832,51.856472,61.51309	17.970583	99.035484,116.21624,134.6526	28.58264	225.47322,235.17471,235.76216	11.9560375
15.855951,24.59931,44.382084	18.590027	53.58268,89.10605,77.52076	26.907516	143.19408,193.92259,141.56245	45.995304
53.90208,66.33412,41.200882	25.878002	110.036644,119.42245,98.04664	24.968763	134.54495,178.9919,218.46913	43.972187
35.956425,54.653732,61.460796	14.666948	92.52736,96.306526,102.885956	18.973728	168.04774,171.70436,180.18362	11.847245
64.90818,66.87532,68.53882	27.885443	135.2018,146.92853,166.11443	21.927763	226.03809,231.83578,234.39049	20.07939
57.043667,46.438984,38.98705	28.717121	167.56662,147.03464,129.58966	33.406597	242.84023,231.14468,216.92148	25.2687
35.210415,28.891813,20.961498	19.882263	107.96832,97.55907,82.21805	24.081348	166.80943,160.60089,150.78395	24.552717
64.75765,53.86438,40.243454	24.808296	81.45389,115.38301,144.18091	46.75246	209.2137,214.24687,223.70938	26.056004
37.071526,76.83722,100.53608	32.013466	78.28729,132.69072,153.31606	37.352184	196.32463,205.1101,213.84477	21.967487
126.41851,111.880615,93.96255	19.609028	154.66272,142.31169,126.43421	19.058609	222.26216,218.40474,209.927	26.48346
51.876987,81.476585,97.29442	32.44086	144.85522,178.73828,210.6255	34.31948	180.68497,149.10905,113.79555	29.839579
36.390255,36.692867,13.674592	20.203009	90.22693,102.833244,43.329998	35.90815	173.66464,187.99547,125.24546	47.15191
8.987507,9.858496,9.518412	7.9606757	79.93757,82.79925,82.65951	21.718678	210.33185,188.51239,161.90295	37.512627
59.018852,86.86819,58.332047	39.00881	173.97046,171.39952,160.09502	27.762373	238.08168,237.36288,235.90973	17.886528
31.183233,26.482784,15.056887	18.390682	96.72694,80.596825,56.414516	24.867481	165.25609,149.24008,126.06615	36.771057
20.207926,59.155304,17.797016	27.500776	56.52603,139.94266,56.792683	47.586514	161.0913,217.94548,169.01051	50.300358
46.62648,48.499916,48.127422	26.98406	122.756546,145.21507,163.25969	29.820778	199.25626,200.60172,200.5178	15.962268
42.015198,46.370758,56.224613	20.725521	103.289055,100.50741,111.60162	23.789875	174.22087,166.60837,168.65956	29.615768
64.26749,48.56766,22.198067	32.067543	72.333046,93.058235,119.569565	30.152012	134.77658,162.2988,189.21317	41.73957
61.887802,11.8328085,4.7516246	29.668957	118.39039,84.44482,61.562176	45.481194	222.64175,218.6282,249.31737	16.51584
13.402505,36.398254,53.20662	20.783371	85.90162,118.17455,135.90453	30.763626	183.50035,198.2306,209.59201	25.437582
37.011826,47.874004,39.916683	14.6934185	68.61294,103.839516,89.93043	21.94298	111.44723,157.87654,149.95486	29.62216
39.190025,53.149273,59.759624	20.049778	106.90645,106.175476,108.47683	23.672586	108.23441,156.61568,240.69313	57.777576
54.7691,54.084084,48.73463	24.465633	124.998085,125.994026,127.89447	20.557346	202.10632,205.15456,213.47522	23.745686
28.019705,33.570137,29.024073	19.401018	116.38589,117.51649,108.76884	23.635836	192.58553,192.1128,184.3814	24.449003
17.427124,48.9357,96.99941	34.008568	31.889738,72.49508,138.50507	46.1913	114.999435,137.39793,153.96297	22.693052
9.436156,44.971863,130.59756	52.78031	28.41473,12.129759,6.239484	16.439514	95.8158,59.96707,31.898449	45.00081
52.161636,55.179417,61.662178	18.125309	110.26192,115.097305,119.86728	13.979507	158.42703,159.78212,160.68152	9.683529
26.492868,23.093216,15.624491	21.451813	43.111553,90.12247,142.90295	45.711945	132.91132,108.65468,76.839806	51.1302
60.280106,71.598404,77.900406	22.987217	118.06852,119.30969,117.81785	26.6514	200.54803,178.90776,148.16873	37.18758
56.63398,57.746647,63.56571	33.503544	120.808075,144.33821,168.83826	33.054974	183.05083,202.72495,224.55669	23.48893
48.908733,42.74198,14.691199	33.413334	126.050156,118.144394,37.62588	56.207397	182.14638,193.06189,115.895096	56.38608
35.7392,24.648296,23.659378	17.299543	111.35341,86.05632,81.02456	32.281784	229.41591,227.9121,225.6404	32.50309
43.8819,47.131023,30.865305	17.366152	81.22859,85.3951,73.770485	18.016201	210.55891,209.61615,213.17726	22.661566
97.77262,116.53971,126.262054	41.661224	109.32704,180.5305,229.70528	55.95804	173.35397,179.53711,179.9952	19.311302
43.185776,44.322254,39.72977	22.699713	114.72712,109.43536,101.15579	24.152094	219.86995,223.55638,228.13177	15.388221
60.74733,83.57795,110.54871	28.630545	114.00951,147.07121,181.2636	32.04331	181.13495,202.431,215.15324	23.858334
44.92387,52.591835,56.40649	26.231487	128.76764,145.07187,150.92589	25.18158	167.74826,217.64043,242.90366	41.33636
46.214172,43.179592,47.104637	29.299934	100.26304,135.24991,179.80095	44.49636	229.66469,237.22382,245.52972	23.43632
37.972782,53.370613,23.929142	28.154747	171.94142,127.4211,67.15206	59.433857	213.94179,207.32056,201.20537	24.711342
61.880947,55.663734,52.59371	28.379946	117.921394,149.65427,133.46025	37.79685	208.60483,211.40315,190.45987	29.220375
52.971092,86.43574,120.47229	33.57364	59.633728,76.97844,58.14784	19.322664	141.32259,156.26047,129.45535	38.837147
188.73854,238.03117,134.94695	44.10056	209.83783,244.44981,178.5498	28.777542	228.4662,250.64856,205.08344	20.644037
29.355793,55.5018,91.09034	27.388088	47.5734,79.02327,117.19984	29.174004	96.09449,144.89615,195.6849	47.52126
22.32777,26.666437,36.35219	15.020242	80.06723,93.31842,138.53711	33.748177	163.93903,179.0968,223.07458	32.457542
191.1978,143.25116,94.06408	44.670086	230.80128,183.82103,124.72868	43.490562	248.65804,198.10057,139.69292	42.217216
32.861996,29.698816,22.110706	23.633892	133.98721,122.61689,99.93725	32.89555	235.54007,233.74988,225.83505	22.248396
17.820251,19.555605,23.515366	19.814112	96.33576,128.29893,163.53325	39.644913	197.23166,209.55347,223.7907	25.516525
25.952822,22.546963,38.038563	24.017002	148.18855,183.36967,241.15051	43.385513	172.22318,114.94189,75.27203	46.994793
45.960934,46.490723,47.811287	25.152958	116.32315,138.68694,157.84206	34.50894	224.8187,209.36363,177.34535	37.91064
2.0547562,34.246365,36.07926	18.021008	52.418404,82.84029,130.17033	39.249496	143.3731,117.97163,149.3406	32.38887
7.230717,6.2627563,6.0573826	8.611046	56.33441,53.783012,53.783203	17.34403	123.73212,121.95753,124.6242	21.594757
38.323723,39.178425,32.99551	18.467896	102.33456,98.995705,94.35781	19.94497	155.09966,151.59169,153.28836	33.608086
30.690935,32.83452,26.063663	18.750532	95.912895,93.3978,71.72056	26.100933	235.52773,241.17671,246.74092	13.194127
24.88691,37.23385,35.508774	25.84648	96.8695,124.782166,132.81396	27.417053	180.19527,200.31458,208.27798	22.829893
74.66272,75.97121,87.82854	32.489155	139.53178,141.22878,153.82745	28.00306	225.79353,228.93568,231.78091	21.379274
47.379868,64.780495,72.99234	18.98914	107.01087,132.744,138.55621	24.909733	181.27538,197.75522,204.69284	22.2502
13.557492,174.28716,209.7367	86.87116	114.262474,126.39381,107.815125	35.714565	132.21983,218.96837,228.36731	53.702435
10.003489,8.399477,7.658817	10.189435	55.15222,43.417015,29.662682	24.297829	217.70517,167.49919,89.51209	64.1683
55.476402,80.73377,96.616516	25.602238	160.59769,150.92729,135.85786	17.835516	179.81226,186.32306,192.2621	16.188246
61.283443,61.283443,61.283443	23.367908	129.16302,129.16302,129.16302	18.826433	214.49086,214.49086,214.49086	19.773577
40.882492,37.987022,38.012344	21.880894	113.35538,108.9134,103.93643	24.663197	229.72867,225.88603,223.73804	29.942616
66.99596,43.992886,21.643997	39.643005	104.121,146.7316,182.16249	34.279694	140.84058,166.99133,195.57463	23.550112
38.07186,37.507404,26.434631	22.320305	116.705574,114.25778,107.49094	41.297207	190.07579,219.41022,242.73094	31.802372
75.862236,81.938484,87.86471	26.255283	104.97279,137.86642,191.03362	38.49192	185.14815,194.18835,213.72131	28.35772
37.464146,45.627968,28.184454	19.251244	70.765015,91.096664,97.29417	24.60024	205.48122,219.26575,233.7755	18.39777
25.240839,20.249332,17.696554	16.35286	81.7619,76.125755,71.68049	21.535324	178.35384,179.51929,179.71199	18.946136
40.0473,39.436146,39.625217	25.033367	123.74563,117.540085,112.38918	30.28848	197.754,201.04204,193.99146	32.249683
188.59746,206.72981,217.42873	15.444183	241.17026,249.2741,250.00969	7.919303	255.10394,255.324,254.63718	1.9219983
40.73494,61.15909,65.072845	21.613867	119.05564,154.26213,172.37074	28.1745	234.88112,234.9141,231.44455	20.89669
32.642097,34.491974,17.024445	20.486395	106.241066,99.38455,85.07175	24.90515	158.05817,186.49257,217.6363	46.44115
20.234058,16.704947,11.627018	17.991947	116.98797,99.35891,72.78663	39.629417	239.53534,202.65022,67.00321	88.71866
28.245754,20.650858,16.836876	18.692215	89.32186,74.00025,76.09373	40.775215	220.52068,194.17442,154.85143	55.809254
28.598291,29.081951,28.626701	14.561841	132.6666,138.89067,143.2347	19.76297	192.76323,199.31477,204.14636	16.405846
20.278244,22.881735,32.58388	14.750126	71.29982,74.415565,84.74943	21.667427	165.64352,169.4173,177.1659	33.10094
112.94796,104.52113,98.039314	13.725628	138.39162,134.1756,130.95317	15.033212	192.95805,193.9802,196.88678	28.559095
53.34862,76.17162,77.04085	23.157515	105.30361,126.78799,118.48027	22.708822	171.03777,218.38422,239.5175	30.59793
36.636135,55.834282,53.8211	30.917913	83.58567,119.79803,139.43826	31.94927	161.4529,183.25586,203.7918	26.947948
30.292185,39.89498,49.095913	16.766544	92.70207,110.15359,121.76682	21.444193	165.37976,181.48848,189.78143	22.251509
26.78314,26.80213,26.076796	20.430368	118.39332,129.57866,137.571	31.449278	225.1026,204.5604,177.0173	42.631912
50.493656,46.91794,19.288895	24.445457	109.456245,116.82271,87.0802	29.776978	201.97511,212.54102,194.03525	33.025036
79.61285,67.96842,43.222958	21.565865	137.68924,116.29337,107.52085	24.401815	239.99203,238.4835,240.3677	20.262268
36.675846,37.783947,32.110004	23.28085	112.462685,109.18688,101.98352	24.525372	181.03061,180.66548,180.60541	27.394573
104.318146,128.03027,152.15749	25.8659	143.23045,164.35019,184.86087	20.415846	187.5846,203.27383,213.51291	16.805176
53.289207,47.353596,42.433155	27.589539	130.72668,139.07423,138.98537	18.240362	193.83258,199.13681,200.298	13.927956
66.547714,75.44745,62.24737	21.609556	134.94362,142.64474,134.66618	18.424143	192.93971,205.80983,201.86455	23.68989
37.46149,119.03694,216.46964	74.97951	76.78964,114.164955,138.15836	46.728424	179.29791,199.1768,218.4337	32.9999
107.92965,66.44614,39.773643	42.92514	185.08861,151.79454,113.49468	37.39544	227.70169,204.96295,163.72864	32.59769
27.30663,29.607534,25.437927	14.856121	88.14455,87.15455,84.23514	19.568008	148.23477,148.10602,149.66722	30.259922
27.766645,32.43198,20.25938	22.907679	137.73988,154.17052,177.89423	33.411392	229.63274,226.18709,223.65677	19.197845
91.828224,85.356544,92.36897	23.54717	153.54654,150.1961,159.33276	21.675636	233.73131,231.56212,232.55635	19.014345
64.0315,37.147663,16.510525	25.079157	135.24452,80.87314,27.720207	52.30975	232.70638,217.87633,119.692375	65.36873
73.43202,90.18525,70.609	34.054512	168.23012,126.671906,83.14012	46.060818	216.1623,218.85953,220.68353	22.102001
115.24792,80.21958,23.212292	57.050583	127.55464,128.46007,123.7245	21.911512	214.47554,225.40623,230.76518	26.946384
31.036154,28.816986,29.982529	28.87732	158.76137,175.62015,194.2114	20.614368	205.04099,213.18915,220.30934	15.260285
63.15369,66.905815,56.191723	23.799883	124.22537,143.87122,174.40791	36.561646	246.10178,247.13184,250.17366	14.003932
25.580717,25.580717,25.580717	16.49597	82.618835,82.618835,82.618835	18.254505	152.93246,152.93246,152.93246	38.135258
40.750183,36.714027,34.200302	20.321632	119.44891,125.34904,127.98524	26.349955	170.08255,182.7347,194.65001	18.55237
80.069855,107.09372,136.61955	45.83005	187.34895,173.21992,123.37647	38.23749	192.27895,198.08228,223.1044	32.29489
14.525195,15.227679,14.290986	11.686463	83.07459,106.479485,135.71172	32.387157	203.47202,204.35292,205.5137	19.275282
47.564632,69.79191,82.33479	25.543425	129.71857,145.19098,163.32957	22.917675	190.6073,188.18153,199.96307	17.723385
84.01368,98.638,45.386	33.77148	139.8282,150.36058,88.728645	33.59008	242.78424,246.20631,250.98766	15.8866205
72.28098,74.94138,74.92454	29.082155	176.2579,166.25739,148.73372	23.703976	219.8375,217.14914,209.09302	18.81167
46.915554,43.305546,52.51249	23.228722	126.83315,112.655365,114.07973	25.912632	207.89764,197.49666,191.78545	23.870836
41.943287,87.674324,52.13381	34.352116	214.82172,224.85971,216.05087	16.235764	249.58188,248.91087,247.53693	4.8719172
19.047712,27.697395,55.37587	24.277117	102.950325,129.5291,170.20859	35.28848	187.38963,194.55449,206.15489	22.693993
27.251999,33.246227,39.89587	28.233633	150.4801,132.49908,109.65023	30.374413	154.73692,174.67407,195.5627	33.342728
34.919815,44.56349,56.793846	23.456394	99.04368,110.66085,123.59454	28.200947	164.25507,184.7464,205.31349	32.415142
9.947535,9.947535,9.947535	11.169059	62.458122,62.458122,62.458122	19.846985	150.69727,150.69727,150.69727	40.535378
69.132225,36.419365,4.5273385	32.0829	150.0407,89.94946,19.626324	57.11791	244.56818,163.75844,38.59258	83.837715
26.733374,30.22234,33.21348	23.672867	88.143326,104.12583,116.932655	30.093077	191.6832,214.15451,228.07008	37.18399
43.986782,65.62167,73.096756	26.784307	160.68509,103.16292,114.11554	44.185623	235.02437,232.70792,238.415	25.102562
58.63577,57.665283,48.660473	22.92972	118.176605,122.02777,118.127594	22.15259	177.24417,206.28145,229.72202	33.53889
43.15579,40.130146,17.85716	21.556286	92.893845,83.210205,51.950333	25.946035	145.33224,140.99347,134.14795	39.92127
87.95058,36.419617,36.361977	28.046705	161.47765,49.095154,47.11836	55.290604	209.03218,201.47789,200.04822	14.5585165
103.52335,57.357124,19.015873	49.90654	229.54662,174.4287,96.52137	53.716602	252.76978,220.37811,134.66011	42.61402
46.74891,47.330315,30.610487	24.033535	134.72932,116.80894,105.06182	26.125114	188.52168,177.14835,172.7309	26.701637
50.453167,44.219,53.553436	21.06543	120.14629,118.64629,137.11961	28.540583	184.33199,203.80164,219.81697	31.73768
40.43272,56.268913,48.000423	29.504036	97.885124,137.86981,191.07915	43.92128	201.73969,215.50256,229.77643	24.391111
70.11187,54.790504,41.679	26.107136	121.96808,115.05571,110.57712	28.516495	187.24043,199.03304,219.33858	25.612307
35.1412,32.12708,28.0379	23.34609	100.10849,100.037994,99.04223	31.715586	151.4418,175.49637,189.9872	50.9772
61.646065,70.5074,69.4745	29.26613	165.89886,148.46014,124.519325	29.066687	232.04684,228.77478,220.98936	16.315586
51.22411,71.29153,65.34735	20.716543	99.213585,128.96536,118.77044	22.322346	164.64838,207.64459,203.33234	28.701727
56.461372,57.133255,51.245594	26.09817	123.310165,120.92098,119.06221	20.298054	193.95552,191.8554,192.34909	25.949879
117.32119,90.8747,76.74575	30.310757	178.5047,158.7764,141.18797	23.389877	219.57712,205.55763,192.17825	15.13795
27.532188,48.261642,63.858414	28.676687	123.39805,151.38109,167.84804	25.708506	196.53885,207.99057,215.68266	22.844822
21.025036,23.915457,27.9873	18.880478	84.77682,111.13694,138.7555	27.801018	154.46017,172.04465,191.61487	32.325275
12.216441,15.230804,16.48285	12.915594	69.54129,79.005104,82.77018	26.071913	191.57011,198.13039,202.0404	41.02004
242.18613,178.6106,2.811494	102.987114	255.05365,215.81174,0.6936128	109.20793	255.93175,237.5925,1.0299462	16.113533
76.8102,70.353294,61.934208	31.893831	153.70154,148.60957,136.69899	25.213396	222.6001,219.07458,205.5778	18.820616
43.29753,30.950632,26.021673	32.016644	80.19866,131.43906,199.0108	54.73697	176.79726,148.15947,117.53562	50.741627
21.49725,19.2236,9.99547	19.773275	122.364235,99.747604,79.370415	34.014313	217.65335,207.14915,195.59662	26.164736
73.0492,75.938934,55.920666	26.502396	130.65569,128.21185,137.79384	24.186007	148.94806,176.16707,232.98108	40.914352
72.79341,91.13602,54.322613	34.224155	243.08029,243.083,243.5491	4.701926	251.66725,251.6684,251.6637	2.7537737
90.832214,111.08638,121.18882	23.457537	94.73204,134.51784,185.92316	42.25607	181.07388,193.51126,210.07637	28.556318
68.811424,61.64169,48.8345	17.626503	119.12051,101.61692,87.96389	20.082561	180.74059,166.2507,138.48674	40.10046
84.80626,57.70692,31.406313	42.019356	111.974625,155.6577,215.96281	48.49693	215.41008,152.40836,84.505905	60.108326
